Depth (cm),FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,x1_m (ppb),x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb)
32.76064415,0.04583613,4.0266,1.44,950.6512188,6.712317129,6.799399049,5.542829522,3.784618241,3.667419996,3.007177475,3.40629304,4.669396681,6.06246979,5.50032808,5.464895362,5.226073495,6.64127349,5.781859293,4.926959575,20.88317691,14.03028723,17.38478256,30.17002406,26.32844023,49.4216624,81.19379183,70.91646209,55.0032808,62.28650129,121.9422495,15.78407313,129.9100669,178.2031096,205.2899823
32.79133345,0.06228288,5.3082,1.4,669.4220074,6.054566491,5.498486252,5.174490443,3.98576265,2.818936214,2.72947289,4.028800345,2.147731781,3.314317784,4.647568297,4.196667026,6.072708332,6.051244129,5.584780218,5.438880466,10.24576911,13.76716618,14.92640801,17.18954814,33.65307288,41.96667026,65.72865797,75.38538552,28.33517446,108.8671382,24.4749621,69.69627878,31.86844023,65.57292228,75.54000647
32.82154322,0.06148527,5.3234,1.4,793.6036615,5.092472844,5.451935004,4.629456357,3.551025597,3.159281588,2.989060148,3.355541063,3.58972839,4.261204147,4.404125504,5.136755217,6.35653531,6.129743139,7.273578964,3.979036869,13.83824143,12.63834412,26.46006822,30.47194047,39.25472911,34.00886213,56.49323679,49.92985852,61.50589066,40.62925395,66.11322797,47.06693671,112.9864736,132.8471177,153.0398796
32.85184019,0.056712,4.896,1.41,532.9743623,5.137014366,3.897937696,2.986573736,2.373228623,3.359319339,2.592511923,3.441319531,3.773929209,3.499891096,3.128321725,4.416872166,5.780005333,5.62325438,7.593707471,3.982098314,10.1269997,17.00947073,22.24716097,21.23785768,35.83888483,33.79867396,43.7486387,57.31654985,13.33652946,6.29269857,26.87916362,76.54261828,34.99891096,72.01422009,248.8811446
32.88143967,0.05352557,4.7298,1.42,913.5649238,6.154971346,6.702763795,5.098147505,3.520312971,3.349932173,4.291947994,4.062891498,3.873638846,4.004902512,5.931306808,6.714514195,6.830721071,7.312105958,6.807957851,5.625542075,16.29350627,13.01593316,24.81216465,27.50265014,43.90559791,55.34387458,55.623646,77.59773302,84.78279732,86.67501863,85.43792026,54.06618391,55.623646,152.6025953,219.7477373
32.91186741,0.06311316,5.4252,1.45,673.7228078,5.112112363,4.794535864,4.435501643,3.17509632,3.432923658,3.057560876,3.710746473,3.921033323,3.8997005,2.811036267,5.521944156,6.592101248,6.890350942,5.773753438,6.858254642,9.099883558,13.58605335,20.51684822,31.80639834,35.22310129,44.17555325,51.10494606,48.64200798,39.94630485,39.58129571,56.35696206,80.24262762,47.17379637,86.28037744,223.6387383
32.94212078,0.053824327,4.6534,1.42,681.1442135,5.260859455,5.116995183,4.501676967,2.611687916,3.817158216,2.475512592,2.900756967,3.230825313,3.687660137,3.990083678,4.249155713,5.153163591,6.194257326,4.308289797,3.846092943,8.299132253,13.4415212,20.97327616,22.37726803,27.14117861,11.3310819,43.79096413,50.32631737,70.26016911,59.67271475,56.6424597,53.7660848,55.31490206,126.4629677,174.8224065
32.97228696,0.056185787,4.8716,1.44,870.8662133,6.130078353,5.74041859,4.563685842,3.247172769,3.058351818,2.780341862,4.267503716,4.047353946,3.815283232,4.487144666,6.202767029,6.956088239,4.127941458,5.896020816,6.029089552,12.49336621,12.87658091,18.90991063,34.14002973,28.26135728,40.31798569,77.2771488,61.06742865,71.79431465,38.10980063,72.34907463,115.8892282,70.65339319,145.3773522,167.4747098
33.02461945,0.07012425,4.921,1.44,598.3980929,4.931027874,5.116193795,3.92494288,2.516435536,2.397178433,1.900095879,2.94215408,2.479841097,4.302341234,4.261029315,5.280470794,5.213863091,5.788017222,7.558528018,4.830698929,13.04344233,11.463475,16.57165102,16.53967699,27.17268148,44.72869379,35.38109567,46.35395281,64.71438272,55.9804452,50.72233876,51.58563749,42.45731481,58.2404867,167.7326017
33.04551879,0.06072164,5.3032,1.45,680.4817881,5.604907973,5.908424949,4.842640488,3.841962639,3.568129255,3.102316563,4.224217362,3.414577196,3.399533623,5.228392675,6.815568095,7.059359172,4.535760567,4.637254241,6.508508816,12.61104294,15.44499651,24.6056581,27.18192042,25.10424829,41.61083679,49.03173494,80.29763793,74.73526,76.40323577,100.4169932,47.65884637,32.6878233,0,232.4467434
33.07324881,0.06172062,5.3748,1.48,542.504616,5.646530204,4.579777131,3.697065651,2.955980619,3.691948483,2.754337731,3.342745881,1.842202536,3.473145438,4.387331912,4.234897653,3.676817547,3.757765851,3.757104148,6.09825262,11.0283793,9.551149953,16.67621086,21.68267598,17.4943622,38.11407888,46.22820895,43.88776629,49.01708757,80.948657,57.62848726,0,48.23813108,44.11351722,114.3422366
33.11963652,0.0676367,4.814,1.45,520.275136,4.025497449,3.884504401,3.304128306,3.006966084,2.264422825,2.377559431,2.803034384,2.867704,3.521505168,3.175252005,6.118756123,4.660016484,4.0720322,5.142713884,5.008362906,6.604331752,9.508063955,12.27223216,22.42427507,15.02508872,28.33950204,44.01881461,56.06855752,29.81975796,47.48670015,45.07526616,32.08971585,14.6729382,100.6374362,139.1211918
33.15009956,0.06120576,5.2164,1.48,542.4064205,4.359490611,3.730167002,3.535991731,2.638781873,3.051643428,3.453116925,2.459820335,3.059739624,2.594341759,3.813998227,4.804336591,3.913732696,6.631408003,5.953685152,5.227118211,10.07854175,10.06928895,9.764413761,21.13623399,30.09436441,35.58767846,46.61707849,53.10833777,41.19118085,40.81479667,41.50946815,94.56375713,48.64390799,0,76.86938546
33.189811,0.051975933,4.546,1.47,708.4529761,6.233710519,5.508138045,5.023846837,4.028077062,3.7372928,3.624326441,3.647611184,4.50385585,3.207794095,5.0302377,7.333777081,4.123599508,6.693433573,6.692254931,6.155343872,14.32378336,12.37292008,30.02351426,33.47219674,35.43848715,26.82067047,45.34827962,66.0136586,48.50586353,82.39309968,58.65680631,55.67814037,19.09401247,104.768244,135.7796442
33.23896352,0.04484646,3.1806,1.44,932.5890354,7.588987049,6.585814029,6.347064497,3.801445037,3.415165596,5.020114933,4.22749077,5.518134619,2.655538348,3.956017525,3.885561369,6.184781597,6.464602728,8.864179721,10.4910157,20.39540269,16.13239547,24.43159028,33.81992616,21.24430679,42.74117506,49.79134403,76.5081908,106.8124732,63.66103747,79.31207867,80.66197733,110.6474312,121.4237928,52.45507848
33.27699611,0.04936032,4.2552,1.45,842.8087209,6.34339623,6.313940808,5.147086861,3.453813767,2.875820051,3.909462677,3.501995999,3.794012865,2.412696966,4.161764367,4.192157509,6.385455705,5.87343331,9.395838496,9.912908029,13.7899918,11.39999317,22.87003949,31.6309316,28.30897774,38.83261692,40.2116161,62.1947109,76.61429857,43.37956334,61.76504233,73.28567035,40.2116161,220.6398689,238.2910584
33.30941767,0.056794647,4.9102,1.48,715.3332546,5.345267343,4.594149417,4.349082093,3.054376845,2.696699359,2.184248819,3.730852787,3.415146436,3.355006186,2.794951605,4.026927864,4.661672368,5.61507151,3.499687951,7.289889984,14.23207392,15.56932558,16.36879061,34.55947844,27.95838488,29.1472874,48.05347402,63.59238191,57.70753021,69.11895689,53.68009898,76.43123467,52.42197166,95.87923485,165.6793178
33.34826649,0.054562967,3.902,1.48,732.3256589,6.936155017,5.74510742,5.044331211,3.89190652,4.244727269,3.284069799,2.657096276,3.432249024,3.4922293,3.936068371,5.788445914,5.314467004,6.110403267,5.7678121,4.828761502,14.81418001,15.71503185,18.86382168,28.61488297,36.08636944,47.90437998,45.47173568,62.88370534,73.92963201,45.78381276,74.50089174,92.81690687,54.56608282,49.90039581,172.4557679
33.43405209,0.135987097,4.5506,1.47,639.1779393,4.374774838,4.636940979,3.909547066,2.815232679,2.609648295,2.804310759,2.214256746,2.606735115,2.452116357,2.265943159,3.603933505,4.450137092,5.010028184,4.628511779,5.397250817,9.072402053,9.655208156,14.40523256,21.97854844,21.95227977,28.83146804,39.22656375,37.18286315,59.32651179,60.3589987,70.99460691,26.60108369,65.68168813,120.1311168,207.5865699
33.4799776,0.0718146,5.148,1.48,564.5152115,4.378962281,3.734212216,3.34120509,3.123564978,2.600838203,1.599458625,1.941150379,3.259672983,2.874419085,1.170206583,5.762790188,3.686688153,4.642534106,4.612886067,3.668774217,8.58968521,9.701164411,12.94527407,16.77153928,27.41753589,26.69081771,34.54830631,50.29209745,31.59557773,34.78541479,56.60394505,40.29714448,69.09661262,94.78273336,262.0553012
33.52676651,0.056854417,4.037,1.47,488.4710914,4.118472868,4.366227744,3.806618271,3.208984758,2.431048333,2.909270078,4.119239095,3.293916288,3.211834166,3.448957636,3.256466919,5.76552679,3.059546448,2.913340662,5.627174835,5.612017897,11.31124206,15.18361223,22.75389214,18.99171507,26.05173535,19.63757303,57.17297557,57.64686334,43.93855035,0,0,34.91124094,119.7230485,82.75257111
33.5683034,0.071852767,5.066,1.49,514.2232915,4.206117973,3.984406295,2.553682004,2.081270537,1.871608819,2.238052638,2.017724052,2.699437254,2.320412975,3.898616645,3.183008196,2.631949902,4.841810181,5.30200117,4.190657647,7.993045134,11.93355244,10.165884,16.76263059,18.5633038,26.67664012,27.62396398,47.75211418,38.59630479,29.80023216,42.43040868,60.41360923,13.81198199,113.6788641,163.6975643
33.60422996,0.0518081,4.4092,1.49,503.8624952,4.782397745,4.301871879,4.041178648,2.886518639,2.523634502,2.571852633,2.26023475,2.452870782,2.758444976,3.063966617,4.834951566,4.623658928,1.398982725,5.115378757,2.542764093,6.569227672,6.72370963,12.81735149,19.80396162,20.84158427,26.90755654,33.52276881,52.28487719,14.59889976,20.66500343,58.84682616,55.85851077,19.15586789,105.1076427,227.0325083
33.63401175,0.056500297,4.9202,1.45,313.7068877,3.132308972,3.110792419,3.372484786,1.852760757,2.975211629,1.951669436,1.480377409,1.775657767,1.967282792,2.478981604,2.505847177,3.347113083,3.848402992,4.397400376,2.997764254,6.400150543,3.794045384,11.1652599,15.00115775,14.61410074,21.58883722,21.95628116,25.56947184,17.84866755,18.94883084,17.98658552,38.41470951,35.13004985,24.0946844,124.9068439
33.66818984,0.06131376,5.3784,1.45,354.8575362,2.642171369,2.896130664,2.455487529,1.512187945,1.766835536,1.348839585,2.000767616,1.636258983,1.294886002,1.979785667,2.486749523,1.233738607,3.782701275,2.161162961,3.069359412,5.897703948,4.370240256,8.664190589,15.27858907,13.46681442,15.630997,24.27911253,20.61686319,32.89490032,34.92248931,16.57454082,47.19859477,16.18607502,66.60936223,38.36699265
33.74033307,0.093143383,4.237,1.46,348.8115984,3.843932118,3.773981323,2.980202032,2.408303858,1.443798442,1.726480918,2.27490626,2.728665638,2.216209562,2.506229125,2.104662452,2.842478183,3.112561916,4.090075315,2.020475954,8.221337704,6.328983077,10.69387761,16.28353954,12.27439142,20.57892176,23.97342075,31.02061988,35.18745692,30.65136855,43.64228061,23.30216497,31.96456099,14.61571147,151.5356966
33.7736857,0.058946247,5.1332,1.44,251.840419,2.702101602,2.121011188,1.676134409,1.167007658,1.457564413,1.091233339,1.135159811,2.38276862,1.750961838,0.950446917,2.956145342,2.994344283,2.705057747,2.528959245,1.915582182,3.969433443,4.091189679,10.70196208,3.02709283,11.85266475,14.78072671,16.83617152,15.31779827,29.93907789,24.21674264,0,24.54713807,16.83617152,46.18977097,199.5398106
33.81047959,0.05360355,4.641,1.48,225.4565649,2.768247495,2.873263122,2.238166195,1.729697543,1.742218148,1.714281706,0.936226382,1.871614671,2.22170909,2.612946271,2.641263665,2.11679505,2.163398116,1.54501226,1.755424467,7.539664909,7.49826818,6.813418988,12.48301843,10.66420363,11.37775117,16.19996212,23.58234485,14.10990986,33.28804914,18.95858424,13.49688272,18.51424242,0,263.31367
33.84044994,0.054151307,4.6952,1.45,311.6484112,2.765385713,2.409204034,2.302409865,2.154059492,1.862562698,1.442400048,1.647566528,2.099707092,0.879694335,1.724343692,2.212308571,4.19076607,1.873825359,2.447014398,3.127802081,5.499346589,5.4431087,3.678817754,9.061615906,7.037554682,17.69846857,18.32696532,30.0134602,27.93436781,26.36106445,18.76681249,40.08107315,18.32696532,50.27974024,0
33.87345158,0.048331053,4.2088,1.48,303.6150219,3.323745155,2.249443119,2.433657469,1.918392468,1.623114329,2.091424388,1.499854085,1.660633215,1.314175033,0.965998645,2.704063855,3.9128649,2.399405994,4.455255042,3.504466756,8.802291194,6.653011107,5.495784446,15.6907812,21.02680054,12.61896466,10.26699245,26.15497313,26.08196341,29.53558813,21.02680054,14.96927499,41.0679698,28.16733182,146.0194482
33.91035045,0.057226007,4.8634,1.48,295.9302382,2.56922586,3.039679662,2.507564439,1.515676733,2.023598412,1.204324622,1.753924854,1.636263825,1.664858357,2.284374837,2.28375632,2.203111175,2.279759746,3.762750217,3.288609101,5.203871823,6.555379782,8.122702713,11.69283236,12.20896129,18.27005056,21.67784319,25.2452133,26.43348026,31.18088629,17.75848914,12.64251815,17.34227455,47.57825666,41.10761376
33.94355473,0.0618906,5.429,1.48,185.6716523,1.803686811,1.55167657,2.204545207,1.25646583,1.69001055,1.039319535,1.351445338,0.540336177,1.154535529,1.961333438,1.583725005,1.833359659,1.405291988,2.408647767,3.34482721,3.0932129,5.195409879,6.437578191,10.09079185,8.210030426,9.85428892,8.017607838,11.67126142,4.073538678,17.29850032,32.8401217,11.68967223,32.07043135,0,38.00940012
33.9834486,0.053050667,4.5472,1.55,371.7073793,3.233342193,2.869052306,1.995434039,1.40945492,1.337885147,1.645540223,1.576639241,2.269344313,1.346917976,1.760118579,1.231749407,2.614157163,1.63945846,1.248891253,1.773719146,6.415361494,5.556036652,9.387855088,10.9313654,16.76164593,16.42332542,16.36879485,30.63614823,38.01856131,26.90797637,38.31233355,13.63754451,37.41438823,76.98433792,310.4008505
34.0141186,0.06130236,5.3774,1.55,201.3513344,1.998652474,1.86214451,1.343094463,0.780629242,0.731240319,0.974343081,1.546335212,1.309250614,1.424639484,0.913917155,1.776579977,2.262274736,2.837553539,2.161564858,1.5349651,3.122894491,3.059737073,5.957738746,8.732245903,3.108304328,18.47643176,12.14181378,20.62069717,8.225254392,23.28598908,16.57762308,0,32.37817008,22.20724971,76.74825501
34.05337756,0.04708617,4.0302,1.56,254.4896546,2.920115152,2.616770121,2.647879466,1.905591977,1.507357659,2.244296423,1.302660478,1.846582521,1.854764626,1.586460977,2.312962497,2.945297531,1.84713185,1.758863419,1.998399597,4.065754389,5.121679593,8.46162635,13.26345214,10.79135782,20.35406997,36.88452382,7.670419704,37.48014057,0,21.58271565,15.36503878,42.1537415,0,49.95998993
34.08316984,0.06021252,5.2818,1.59,202.5521466,2.487011834,1.805570592,1.367404325,0.794758545,1.426911735,1.602426943,0.648250939,0.99971093,0.922997919,1.550764925,2.713103819,1.884454085,2.888912947,1.37543059,1.25019824,4.239224718,3.560134832,5.514157421,5.92686573,8.43883812,11.57590963,20.60263213,11.99653116,16.74826119,17.78059719,16.87767624,0,32.96421141,22.60919849,39.068695
34.11370604,0.053186,4.5588,1.59,213.5541287,2.917961063,2.486998691,2.123047039,1.405868521,0.702358347,1.468579088,1.467785607,0.503015533,1.194213959,1.228947934,1.023845987,0.474091884,2.452930216,3.425711884,2.123047039,2.799578871,4.534281126,4.369851461,5.871142428,15.52478147,9.828921475,9.329796556,20.3721291,14.22068324,20.12963118,0,0,55.97877934,25.59614967,44.23014664
34.14442261,0.04729176,4.1484,1.61,235.2110483,3.368002112,3.180113652,2.785596823,2.150282237,1.579794495,1.360154699,2.004450624,1.131418419,1.678819514,1.777009729,1.612035199,1.066361284,2.452135828,2.451704033,3.183539227,4.048079461,5.66601586,9.828981615,8.489437938,13.43055611,14.73860753,20.98524393,30.54829731,15.99308757,37.73083528,0,0,41.97048785,0,198.9712017
34.18361678,0.055699123,4.7674,1.63,188.893431,2.199713499,2.114535704,1.393738473,1.073949013,0.938935487,1.154849587,0.800891244,1.801198737,0.855248608,1.508783489,1.759770799,1.584453633,1.301252741,4.163275534,2.365131954,5.728420571,1.924309369,6.557077087,4.004456219,7.982320346,7.821203553,13.36325951,19.45294636,18.10540187,6.40712995,9.122651824,38.96726472,0,24.4412611,84.46899837
34.21312461,0.062307813,5.4736,1.68,148.9443045,2.184889412,1.424963026,1.774479785,0.624026265,0.719440386,1.106100265,1.610875266,0.644061701,0.637113753,1.049030954,1.398329224,1.821083476,1.628529172,2.392519453,1.812234674,2.389722795,5.160621396,4.26298143,9.307279314,8.155056034,13.98329224,15.92784382,11.59311062,20.23131125,5.727556501,8.155056034,23.22279628,0,0,37.75488904
34.2464501,0.062253333,5.336,1.65,174.3906392,1.94625332,1.600848026,1.662668904,0.816748486,0.66006416,0.959459151,0.895713887,1.181813125,1.402876887,1.649919851,0.699776475,1.215118112,1.862804975,2.128545092,2.116124059,4.783628244,2.15214068,5.866729151,7.88228221,9.182466899,2.799105898,3.985445703,5.801628071,20.24901635,5.73256888,8.162192799,23.24311934,31.88356562,21.86801483,37.78792963
34.27577488,0.048028713,4.2254,1.62,262.9294881,3.458046658,2.754050716,2.595915943,1.307736874,1.399998693,1.626273992,0.812697654,0.974800677,1.322447745,2.527406937,2.947843053,1.574998529,1.509068886,2.75895434,2.742854582,4.42885074,3.905353496,14.51724835,11.14556782,10.57958196,21.76868716,12.91452876,22.55967281,20.99691917,22.29113565,42.31832783,45.19051903,0,0,195.9181844
34.30616559,0.058064747,4.9984,1.62,163.4031302,1.852194226,1.965975221,1.41798363,0.978685362,0.707678867,0.633028406,0.960327538,1.151877245,1.640809629,0.643250643,1.500511778,1.30277246,0.998590588,0.855784069,1.296442176,1.831679416,1.845910833,3.430873289,3.841310152,3.281619258,6.002047112,12.81882523,21.77047992,4.341941839,24.58438497,8.750984689,12.45989812,17.09176697,23.44549653,162.055272
34.34513433,0.058811153,5.0554,1.66,286.8717234,2.291645669,2.711271454,2.159980209,1.118832341,1.524430477,0.703118558,0.568883676,1.137258098,1.214988868,0.793858467,1.666651396,1.286238215,1.478875339,4.224614069,1.919982408,2.893492007,5.923070729,3.387330074,12.1361851,5.399950522,11.85174326,6.328067019,21.49417806,34.29468577,18.20427765,43.19960418,73.8105737,0,23.14793605,319.997068
34.37615658,0.04380541,3.8258,1.65,412.4628279,2.828040425,3.143662167,2.953592989,1.365539519,2.131907397,1.57329172,1.527514758,1.526831056,2.718648092,1.918436961,3.480665138,2.878074986,3.309118071,3.024946624,2.148067628,8.254925691,6.728654027,13.6430264,9.165088547,7.249728245,19.88951508,28.31925096,32.9795508,11.51062177,48.88047225,11.59956519,16.51578716,67.9662023,93.23210192,429.6135256
34.40544764,0.05480892,4.8078,1.66,218.8283247,2.384470528,2.148879872,1.974341597,1.800796851,1.226810086,1.508922756,1.119111501,1.464362963,1.158852676,2.044385419,1.788352896,1.150134456,2.380297704,3.324274813,2.060182536,7.373850915,6.355582647,6.663576757,8.952892008,17.38279015,15.89647018,20.3704572,16.47408333,9.199734384,26.04477675,18.54164282,13.20005627,0,24.83823466,128.7614085
34.43583538,0.05863445,5.033,1.66,246.5851622,1.903851046,2.070484448,1.564686947,1.37725049,1.337896496,1.018676398,1.806893949,1.596959544,1.489461613,1.274001397,1.671674089,1.720152638,2.966664283,1.412448517,1.925768551,4.716094435,4.569939041,5.6625638,10.65116433,4.332979239,11.88746019,16.92570015,24.6388044,34.39803773,0,17.33191696,12.33883541,50.77710046,23.21769568,120.3605344
34.47530693,0.056386103,4.8262,1.64,289.6054974,2.607495952,2.345853048,2.878675531,1.060864557,0.993745679,1.792653467,1.977833967,1.186169223,1.97126694,1.821601501,1.15888709,1.565149445,1.799558503,1.762522403,1.335037927,5.658628368,3.326512961,5.88835359,10.28473663,10.13794426,13.90664508,6.600224128,28.82391213,26.8272221,37.97441216,0,12.83083571,52.80179303,48.28696207,83.43987046
34.49727196,0.05830035,5.1066,1.64,241.8128103,2.498530101,2.362068326,1.856104305,1.64165103,1.281489084,0.945705319,0.76515733,2.065000102,0.680907829,1.441465062,2.428477855,2.378764111,1.740471398,1.70465135,1.936804492,2.918843576,5.515353418,10.25102534,13.00767462,9.805072743,8.966687465,12.7670218,15.48750077,17.29758075,30.60629321,8.715620216,0,34.04539147,46.70149721,201.750468
34.52575621,0.05975984,5.2192,1.67,292.4041213,2.483070453,2.304380503,2.125690552,1.101070893,1.187682212,1.230144995,1.399631639,1.007283727,1.461412254,0.468753585,1.275705921,2.109698667,2.668230056,4.157548377,0.944751356,1.779723662,5.380654209,8.333890636,8.211172283,6.377071656,11.66359699,14.53108776,12.08740472,8.437564523,35.83056996,34.01104883,12.10647197,16.60695744,91.1218515,196.8231992
34.56428365,0.052957333,4.5392,1.73,239.1344944,2.030827116,2.429306244,1.954529712,1.920237011,1.128625743,1.214640269,1.368828889,1.262968813,0.299842626,1.057932394,1.64522703,1.904555941,0.821173942,1.876638495,1.776845193,3.615000799,3.035906591,7.523520383,10.10827487,13.19307556,8.226135152,18.74016414,17.05007897,33.32487041,26.95539967,9.594964041,13.66157966,0,51.4133447,266.5267789
34.59342796,0.07191724,5.1126,1.66,110.175341,1.552218341,1.234562536,0.883174377,0.582233314,0.831080415,0.511096283,0.542746394,0.558003564,0.883174377,0.649186927,0.454307807,1.402448201,1.007806152,1.84252103,0.785043891,2.366186495,4.098481093,3.693371036,6.202815926,1.766348754,6.057437428,10.34969973,10.04406415,14.02243762,9.924505482,14.13079003,0,13.79959964,0,32.71016211
34.62438785,0.051022747,4.4432,1.66,178.3691519,2.988313515,2.52141621,1.659794707,1.348236341,1.31784626,1.440794016,1.202155837,0.524342296,1.556057538,2.013082736,0.640352896,3.459346433,0.56820647,2.272425659,4.426119218,2.918274917,3.151016514,6.507319493,8.742951542,9.958768241,18.78368495,17.01937932,10.6179315,9.882406158,13.98872247,9.958768241,0,38.90143844,0,138.3162256
34.65588696,0.059806983,5.119,1.63,192.1537005,1.980338021,1.514844774,1.258675531,1.100202965,1.311666645,0.845058035,0.559411347,1.230154111,0.929256545,1.249024229,2.185200575,1.475624976,2.908501966,1.938659873,1.258675531,1.778320781,1.792137622,3.886083311,5.221172575,6.372044878,14.56800384,2.074233359,21.13628428,12.64637032,5.967054371,25.48817951,36.29078684,33.18773374,0,0
34.68671205,0.06215846,5.4366,1.61,136.6204252,1.511196068,1.865648201,1.248904994,1.058581895,0.961558727,0.960923587,1.255913439,1.614023105,1.277289198,1.051551548,1.927322521,1.419801558,0.9328241,0.53294848,2.119353929,4.448720309,2.155425522,4.273224452,5.74131858,5.109156793,8.410134639,13.97035061,11.62096635,8.111969084,22.96527432,8.174650869,0,0,21.90139229,113.5368176
34.71816623,0.060095,5.151,1.59,181.09566,1.766966165,1.356826134,1.252643091,0.99539094,0.559448672,1.299739535,0.927883771,1.001665935,1.056917608,0.932278533,0.906136495,1.888139268,1.206067675,2.204992547,1.878964636,6.37127223,4.012984042,3.314964446,4.4538421,6.341505646,4.349455176,12.38575322,6.009995609,8.390506795,11.87691227,8.455340861,24.07790425,16.51433762,45.30682475,0
34.74894639,0.058709067,5.1424,1.55,102.6477039,1.715925838,1.975262522,1.722975047,0.917000043,0.827169007,1.017381705,0.759830512,1.025312065,1.081868053,1.272382197,1.113032976,1.717966399,1.481446891,1.692784027,1.602767486,3.260838797,4.107717763,3.958756849,3.039322047,8.654944422,2.968087936,8.452094162,15.37968097,8.588579831,24.31457637,0,0,0,0,0
34.78022082,0.05470328,4.7158,1.55,191.5805197,2.040668475,1.821794338,2.322181179,1.202849635,1.229179235,1.091882065,2.242545336,1.100393146,1.741635885,1.536250068,0.398179215,1.843768853,2.649882673,0.908371219,1.032080524,5.05500956,5.388186018,4.248646878,9.785652377,9.288724718,6.370867433,9.071020232,13.20471775,23.04375103,13.0475365,18.57744944,26.451095,0,24.88620091,43.00335517
34.8115402,0.061298827,5.2768,1.57,146.6474748,2.109810328,1.744013634,1.419924559,1.024634938,1.218804113,1.049353031,1.091593655,0.981994561,1.424721601,1.370954751,2.132018857,1.439712359,1.655334975,1.62126709,0.921032146,1.735041388,3.934174422,5.958082157,8.005020137,3.108483494,9.949421334,16.1900182,5.891967364,12.33859276,11.64366565,8.289289318,0,16.1900182,22.20852976,0
34.84209568,0.058740667,5.183,1.54,233.5287947,2.224868423,2.560290513,2.00238158,1.425677145,1.335477271,1.173270457,1.42391579,1.138622767,0.81096454,1.112735496,1.483245615,0.858521103,1.974199914,1.691873381,1.281524211,4.345446138,4.105507984,3.391394747,6.075374039,6.48771632,11.86596492,8.447547292,18.44568882,25.75187861,6.075374039,17.30057685,12.31652395,16.89509458,69.52713821,120.1428948
34.87359479,0.063543313,5.4388,1.53,137.1177756,2.399496587,1.739442209,1.591894593,0.941373929,1.29332866,0.795368846,0.43876509,0.631538932,0.999561721,1.469477419,1.371140907,2.97612561,2.053112115,3.910001112,3.257830794,2.678009583,3.373520808,7.837677088,4.91416901,5.997370326,9.597986347,7.809075945,8.525775582,11.90276709,5.616193154,15.99298754,11.38563273,15.61815189,0,74.04160896
34.90437495,0.054729217,4.7938,1.52,189.7785429,2.288445455,2.814166049,2.235114726,1.366226811,1.160341343,1.595071356,1.018855716,1.71091147,1.305607881,1.364908467,1.193971542,1.151809422,1.324313435,2.11852838,2.063182824,5.829939168,4.406426598,4.853295321,10.59609944,6.963242031,9.551772333,15.86676244,13.19845991,13.81969823,32.6033829,9.284322708,13.21927979,0,24.87440712,0
34.93573925,0.057475647,4.9406,1.53,237.8601715,2.297522844,2.364435236,2.332956805,1.40501812,1.494858369,1.678731253,1.455255707,1.280051825,0.828813602,1.462148275,3.031782722,2.632250605,2.269857827,0.576370318,1.63716267,4.811178636,6.060699463,4.621384301,10.86590928,8.840678418,7.579456806,21.58368754,15.70972695,17.5457793,12.41818203,17.68135684,25.17521315,34.53390007,23.68580252,40.92906675
34.96674408,0.0572102,4.9748,1.53,209.3458449,1.856064682,1.425243515,0.945736343,1.20242057,1.044726459,0.642483929,1.072139107,0.818357955,0.693882643,1.632147135,1.903656084,1.322231925,1.773636374,1.447611474,0.986855314,2.602654803,4.215337055,2.901766765,9.356850386,9.991910056,3.045849735,4.336766517,22.09566479,26.44078359,31.18950129,44.40848914,12.64601116,17.34706607,0,41.11897142
35.00480364,0.07729722,5.4756,1.58,157.4641021,2.007765313,1.523700141,1.521674763,0.967337805,1.063199793,0.594404204,0.721386554,0.951804042,1.232556558,1.087204917,1.127166491,1.30483611,1.312726275,1.714279338,0.486935924,3.30224558,2.426595724,5.154461917,7.502420166,4.930226233,11.27166491,12.83913082,9.34498514,13.046459,4.616873949,19.72090493,28.07917909,0,17.61197643,60.86699053
35.03630275,0.058928397,5.0438,1.56,262.222199,2.564308808,2.367642494,1.756482228,1.116606324,1.204439676,1.325470431,1.324754273,1.702493132,1.212571538,0.950734817,0.924075246,1.49762565,1.967910644,2.81080588,2.235522836,3.970635824,4.547143268,5.070886016,10.59803418,8.622730938,16.26372433,8.420635682,9.193462912,21.39153339,24.22407814,34.49092375,0,67.36508545,23.10188116,39.92005064
35.06744238,0.05853309,5.0678,1.58,143.9817811,1.535021471,1.51685705,2.009482652,1.073049782,0.893475528,1.569908322,1.238436716,1.256926748,1.35640079,1.435733491,0.372126417,1.507739953,0.742950392,1.414894412,1.929103346,0.726809408,1.831141067,5.672369492,9.90749373,3.255361897,10.41953968,8.47750494,18.51110301,12.92160142,12.19383844,0,0,16.95500988,23.25790107,40.18965305
