,core,time,section,face,ACorDC,AC_col_sp,DC_col_sp,DC_volt,note,mm_per_encode_step,num_tracks,ACDC_offset,laser_offset,Y_left,Y_right,AC_edgespace,DC_edgespace,idx1_raw,idx1_rel,idx2_rel,idx3_rel,idx_abs,xmin,xmax,header,filename
84,alhic2201,2024-03-20-10-03,7_1,r,DC,10,25,1000,,0.25,5,305,-10,39.09615624999998,102.88686718749996,17,10,17.6125,0,0.0,0.0,4.66,17.609375,1011.528125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-03-20/2024-03-20-10-03-alhic2201-7_1-r.txt
85,alhic2201,2024-03-20-09-08,7_1,t,AC,10,25,1000,,0.25,8,305,-10,22.38920703124999,140.84299999999993,17,10,22.8671875,0,0.0,0.0,4.66,33.578125,1004.628125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-03-20/2024-03-20-09-08-alhic2201-7_1-t.txt
86,alhic2201,2024-03-20-08-48,7_1,t,DC,10,25,1000,,0.25,11,305,-10,22.38920703124999,140.84299999999993,17,10,22.8671875,0,0.0,0.0,4.66,33.578125,1004.628125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-03-20/2024-03-20-08-48-alhic2201-7_1-t.txt
87,alhic2201,2024-03-20-09-43,8_1,t,AC,10,25,1000,,0.25,8,305,-10,27.162124999999985,136.84001953124994,17,10,56.4765625,0,0.0,0.0,5.69,87.07343750000001,957.4390625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-03-20/2024-03-20-09-43-alhic2201-8_1-t.txt
88,alhic2201,2024-03-20-09-29,8_1,t,DC,10,25,1000,,0.25,8,305,-10,27.162124999999985,136.84001953124994,17,10,56.4765625,0,0.0,0.0,5.69,87.07343750000001,957.4390625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-03-20/2024-03-20-09-29-alhic2201-8_1-t.txt
89,alhic2201,2024-03-20-12-02,9_1,r,AC,10,25,1000,,0.25,6,305,-10,34.06923828124998,100.22036328124994,10,10,9.04375,0,0.0,0.0,6.56,264.1171875,899.8125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-03-20/2024-03-20-12-02-alhic2201-9_1-r.txt
90,alhic2201,2024-03-20-11-45,9_1,r,DC,10,25,1000,,0.25,5,305,-10,34.06923828124998,100.22036328124994,14,10,9.04375,0,0.0,0.0,6.56,264.1171875,899.8125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-03-20/2024-03-20-11-45-alhic2201-9_1-r.txt
91,alhic2201,2024-03-20-10-58,9_1,t,AC,10,25,1000,,0.25,7,305,-10,26.285527343749987,139.57944921874994,17,10,28.4640625,0,0.0,0.0,6.56,43.665625000000006,1044.3015625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-03-20/2024-03-20-10-58-alhic2201-9_1-t.txt
92,alhic2201,2024-03-20-10-41,9_1,t,DC,10,25,1000,,0.25,10,305,-10,26.285527343749987,139.57944921874994,17,10,28.4640625,0,0.0,0.0,6.56,43.665625000000006,1044.3015625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-03-20/2024-03-20-10-41-alhic2201-9_1-t.txt
93,alhic2302,2024-04-17-10-36,155_2,l,AC,10,25,1000,,0.25,9,305,-10,26.443781249999983,143.67271874999992,18,10,180.6296875,0,0.0,0.0,126.4,196.15,718.209375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-10-36-alhic2302-155_2-l.txt
94,alhic2302,2024-04-17-10-21,155_2,l,DC,10,25,1000,,0.25,11,305,-10,26.443781249999983,143.67271874999992,18,10,180.6296875,0,0.0,0.0,126.4,196.15,718.209375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-10-21-alhic2302-155_2-l.txt
450,alhic2302,2024-04-18-14-29,155_2,r,AC,10,25,1000,,0.25,9,305,-10,41.214476562499975,159.11562109374992,18,10,192.16875000000002,0,0.0,0.0,126.4,216.159375,770.996875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-14-29-alhic2302-155_2-r.txt
448,alhic2302,2024-04-18-14-17,155_2,r,DC,10,25,1000,,0.25,10,305,-10,41.20951562499998,156.21644921874991,18,10,213.4609375,0,0.0,0.0,126.4,239.16250000000002,791.4953125000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-14-17-alhic2302-155_2-r.txt
95,alhic2302,2024-04-15-16-21,155_2,t,AC,10,25,1000,,0.25,13,305,-10,0.0,242.94901562499987,18,10,234.8375,0,0.0,0.0,126.4,267.16562500000003,828.5375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-15/2024-04-15-16-21-alhic2302-155_2-t.txt
96,alhic2302,2024-04-15-16-05,155_2,t,DC,10,25,1000,,0.25,14,305,-10,0.0,242.94901562499987,18,10,234.8375,0,0.0,0.0,126.4,267.16562500000003,828.5375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-15/2024-04-15-16-05-alhic2302-155_2-t.txt
456,alhic2302,2024-04-18-16-27,155_2,tr,AC,10,25,1000,,0.25,9,305,-10,29.61481249999998,145.7702031249999,18,10,239.04375000000002,0,0.0,0.0,126.4,259.7484375,817.7875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-16-27-alhic2302-155_2-tr.txt
454,alhic2302,2024-04-18-15-41,155_2,tr,DC,10,25,1000,,0.25,11,305,-10,29.61481249999998,145.7702031249999,18,10,239.04375000000002,0,0.0,0.0,126.4,259.7484375,817.7875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-15-41-alhic2302-155_2-tr.txt
97,alhic2302,2024-04-17-15-24,156_1,l,AC,10,25,1000,,0.25,10,305,-10,25.331042968749987,149.08956640624993,18,10,330.9046875,0,0.0,0.0,127.3,362.1,627.0546875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-15-24-alhic2302-156_1-l.txt
98,alhic2302,2024-04-17-14-15,156_1,l,DC,10,25,1000,,0.25,11,305,-10,25.331042968749987,149.08956640624993,18,10,330.9046875,0,0.0,0.0,127.3,362.1,627.0546875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-14-15-alhic2302-156_1-l.txt
99,alhic2302,2024-04-16-14-59,156_1,t,AC,10,25,1000,,0.25,13,305,-10,2.066230468749999,242.94207031249988,18,10,410.909375,0,0.0,0.0,127.3,440.4046875,706.9718750000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-14-59-alhic2302-156_1-t.txt
100,alhic2302,2024-04-16-14-42,156_1,t,DC,10,25,1000,,0.25,14,305,-10,2.066230468749999,242.94207031249988,18,10,410.909375,0,0.0,0.0,127.3,440.4046875,706.9718750000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-14-42-alhic2302-156_1-t.txt
101,alhic2302,2024-04-17-09-43,156_2,l,AC,10,25,1000,,0.25,9,305,-10,29.362300781249985,143.96144531249993,18,10,123.2359375,0,0.0,0.0,127.68,133.1671875,770.8218750000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-09-43-alhic2302-156_2-l.txt
102,alhic2302,2024-04-17-09-35,156_2,l,DC,10,25,1000,,0.25,7,305,-10,29.362300781249985,143.96144531249993,18,10,123.2359375,0,0.0,0.0,127.68,133.1671875,770.8218750000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-09-35-alhic2302-156_2-l.txt
453,alhic2302,2024-04-18-15-00,156_2,r,AC,10,25,1000,,0.25,9,305,-10,43.939023437499976,158.3640390624999,18,10,104.2078125,0,0.0,0.0,127.68,152.96875,778.4000000000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-15-00-alhic2302-156_2-r.txt
451,alhic2302,2024-04-18-14-43,156_2,r,DC,10,25,1000,,0.25,11,305,-10,44.067015624999975,160.80581249999992,18,10,103.496875,0,0.0,0.0,127.68,152.75468750000002,782.4125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-14-43-alhic2302-156_2-r.txt
103,alhic2302,2024-04-15-14-17,156_2,t,AC,10,25,1000,,0.25,13,305,-10,0.9649023437499996,241.70034765624987,18,10,177.61562500000002,0,0.0,0.0,127.68,236.3296875,839.9578125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-15/2024-04-15-14-17-alhic2302-156_2-t.txt
104,alhic2302,2024-04-15-14-00,156_2,t,DC,10,25,1000,,0.25,14,305,-10,0.9649023437499996,241.70034765624987,18,10,177.61562500000002,0,0.0,0.0,127.68,236.3296875,839.9578125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-15/2024-04-15-14-00-alhic2302-156_2-t.txt
105,alhic2302,2024-04-17-13-54,158,l,AC,10,25,1000,,0.25,9,305,-10,25.987374999999982,144.31119140624992,18,10,120.25,0,0.0,0.0,128.61,218.8984375,821.296875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-13-54-alhic2302-158-l.txt
106,alhic2302,2024-04-17-10-57,158,l,DC,10,25,1000,,0.25,11,305,-10,25.423316406249988,142.90873437499994,18,10,100.6296875,0,0.0,0.0,128.61,202.3828125,837.7765625000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-10-57-alhic2302-158-l.txt
107,alhic2302,2024-04-16-10-40,158,t,AC,10,25,1000,,0.25,13,305,-10,0.0,241.06534765624988,18,10,170.565625,0,0.0,0.0,128.61,203.9703125,934.153125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-10-40-alhic2302-158-t.txt
108,alhic2302,2024-04-16-10-13,158,t,DC,10,25,1000,,0.25,14,305,-10,0.0,242.9202421874999,18,10,151.9046875,0,0.0,0.0,128.61,163.0859375,930.353125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-10-13-alhic2302-158-t.txt
452,alhic2302,2024-04-18-11-26,159_1,l,AC,10,25,1000,,0.25,9,305,-10,26.700261718749985,143.31156249999992,18,10,398.7765625,0,0.0,0.0,129.27,418.609375,682.6765625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-11-26-alhic2302-159_1-l.txt
459,alhic2302,2024-04-18-11-04,159_1,l,DC,10,25,1000,,0.25,11,305,-10,26.700261718749985,143.31156249999992,18,10,398.7765625,0,0.0,0.0,129.27,418.609375,682.6765625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-11-04-alhic2302-159_1-l.txt
109,alhic2302,2024-04-16-09-25,159_1,t,AC,10,25,1000,,0.25,13,305,-10,2.076648437499999,242.51890234374983,18,10,506.946875,0,0.0,0.0,129.27,546.446875,811.109375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-09-25-alhic2302-159_1-t.txt
110,alhic2302,2024-04-16-09-05,159_1,t,DC,10,25,1000,,0.25,14,305,-10,2.076648437499999,242.51890234374983,18,10,506.946875,0,0.0,0.0,129.27,546.446875,811.109375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-09-05-alhic2302-159_1-t.txt
447,alhic2302,2024-04-18-13-27,159_3,r,AC,10,25,1000,,0.25,9,305,-10,44.52887890624998,158.48806249999993,18,10,187.14375,0,0.0,0.0,129.82,228.17812500000002,582.93125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-13-27-alhic2302-159_3-r.txt
455,alhic2302,2024-04-18-13-16,159_3,r,DC,10,25,1000,,0.25,10,305,-10,44.52887890624998,158.48806249999993,18,10,187.14375,0,0.0,0.0,129.82,228.17812500000002,582.93125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-13-16-alhic2302-159_3-r.txt
111,alhic2302,2024-04-15-15-24,159_3,t,AC,10,25,1000,,0.25,13,305,-10,3.908722656249998,240.50773828124989,18,10,323.69687500000003,0,0.0,0.0,129.82,360.7421875,724.4203125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-15/2024-04-15-15-24-alhic2302-159_3-t.txt
112,alhic2302,2024-04-15-15-08,159_3,t,DC,10,25,1000,,0.25,13,305,-10,3.908722656249998,240.50773828124989,18,10,323.69687500000003,0,0.0,0.0,129.82,360.7421875,724.4203125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-15/2024-04-15-15-08-alhic2302-159_3-t.txt
449,alhic2302,2024-04-18-13-52,159_3,tr,AC,10,25,1000,,0.25,9,305,-10,32.73673046874998,149.34604687499993,18,10,258.45,0,0.0,0.0,129.82,298.2953125,660.2453125000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-13-52-alhic2302-159_3-tr.txt
458,alhic2302,2024-04-18-13-38,159_3,tr,DC,10,25,1000,,0.25,11,305,-10,32.73673046874998,149.34604687499993,18,10,258.45,0,0.0,0.0,129.82,298.2953125,660.2453125000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-13-38-alhic2302-159_3-tr.txt
113,alhic2302,2024-04-17-16-22,168_1,l,AC,10,25,1000,,0.25,10,305,-10,25.337492187499983,149.97261328124992,18,10,304.9515625,0,0.0,0.0,133.43,313.88437500000003,626.1828125000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-16-22-alhic2302-168_1-l.txt
114,alhic2302,2024-04-17-16-06,168_1,l,DC,10,25,1000,,0.25,11,305,-10,25.337492187499983,149.97261328124992,18,10,304.9515625,0,0.0,0.0,133.43,313.88437500000003,626.1828125000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-17/2024-04-17-16-06-alhic2302-168_1-l.txt
115,alhic2302,2024-04-16-11-55,168_1,t,AC,10,25,1000,,0.25,13,305,-10,0.1810742187499999,242.88154687499988,18,10,277.1640625,0,0.0,0.0,133.43,293.89375,630.953125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-11-55-alhic2302-168_1-t.txt
116,alhic2302,2024-04-16-11-42,168_1,t,DC,10,25,1000,,0.25,14,305,-10,0.1810742187499999,242.88154687499988,18,10,277.1640625,0,0.0,0.0,133.43,293.89375,630.953125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-11-42-alhic2302-168_1-t.txt
446,alhic2302,2024-04-18-10-40,170_2,l,AC,10,25,1000,,0.25,10,305,-10,26.433363281249985,150.0123007812499,18,10,170.53750000000002,0,0.0,0.0,134.67,205.27812500000002,846.671875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-10-40-alhic2302-170_2-l.txt
457,alhic2302,2024-04-18-07-51,170_2,l,DC,10,25,1000,,0.25,11,305,-10,22.728039062499988,147.98228515624993,18,10,101.059375,0,0.0,0.0,134.67,135.1265625,779.934375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-18/2024-04-18-07-51-alhic2302-170_2-l.txt
117,alhic2302,2024-04-16-16-04,170_2,t,AC,10,25,1000,,0.25,13,305,-10,1.653480468749999,243.11421484374983,18,10,211.8328125,0,0.0,0.0,134.67,253.975,872.8640625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-16-04-alhic2302-170_2-t.txt
118,alhic2302,2024-04-16-15-48,170_2,t,DC,10,25,1000,,0.25,14,305,-10,1.653480468749999,243.11421484374983,18,10,211.8328125,0,0.0,0.0,134.67,253.975,872.8640625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-16/2024-04-16-15-48-alhic2302-170_2-t.txt
119,alhic2302,2024-04-12-14-36,22,t,AC,10,25,1000,,0.25,7,305,-10,28.975843749999985,164.5949765624999,18,10,150.0015625,0,0.0,0.0,19.73,170.1203125,811.5640625000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-14-36-alhic2302-22-t.txt
120,alhic2302,2024-04-12-14-25,22,t,DC,10,25,1000,,0.25,8,305,-10,28.975843749999985,164.5949765624999,18,10,150.0015625,0,0.0,0.0,19.73,170.1203125,811.5640625000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-14-25-alhic2302-22-t.txt
121,alhic2302,2024-04-12-15-00,23,l,AC,10,25,1000,,0.25,7,305,-10,35.61010546874998,165.0211210937499,18,10,57.650000000000006,0,0.0,0.0,20.39,80.03437500000001,890.271875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-15-00-alhic2302-23-l.txt
122,alhic2302,2024-04-12-14-47,23,l,DC,10,25,1000,,0.25,8,305,-10,35.61010546874998,165.0211210937499,18,10,57.650000000000006,0,0.0,0.0,20.39,80.03437500000001,890.271875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-14-47-alhic2302-23-l.txt
123,alhic2302,2024-04-12-14-11,23,t,AC,10,25,1000,,0.25,7,305,-10,34.20417578124999,167.37012499999992,18,10,69.6953125,0,0.0,0.0,20.39,85.75312500000001,894.5046875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-14-11-alhic2302-23-t.txt
124,alhic2302,2024-04-12-14-00,23,t,DC,10,25,1000,,0.25,8,305,-10,34.20417578124999,167.37012499999992,18,10,69.6953125,0,0.0,0.0,20.39,85.75312500000001,894.5046875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-14-00-alhic2302-23-t.txt
125,alhic2302,2024-04-12-13-45,24,l,AC,10,25,1000,,0.25,7,305,-10,38.84562890624998,167.7367382812499,18,10,38.6375,0,0.0,0.0,21.21,84.96406250000001,915.353125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-13-45-alhic2302-24-l.txt
126,alhic2302,2024-04-12-13-33,24,l,DC,10,25,1000,,0.25,8,305,-10,38.84562890624998,167.7367382812499,18,10,38.6375,0,0.0,0.0,21.21,84.96406250000001,915.353125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-13-33-alhic2302-24-l.txt
127,alhic2302,2024-04-12-11-48,24,t,AC,10,25,1000,,0.25,8,305,-10,31.608117187499985,169.32225390624993,18,10,61.35625,0,0.0,0.0,21.21,109.4515625,941.115625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-11-48-alhic2302-24-t.txt
128,alhic2302,2024-04-12-11-32,24,t,DC,10,25,1000,,0.25,8,305,-10,31.608117187499985,169.32225390624993,18,10,61.35625,0,0.0,0.0,21.21,109.4515625,941.115625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-11-32-alhic2302-24-t.txt
129,alhic2302,2024-04-12-13-16,25,l,AC,10,25,1000,,0.25,7,305,-10,37.190660156249976,165.9329414062499,18,10,3.6984375,0,0.0,0.0,22.09,18.396875,988.9609375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-13-16-alhic2302-25-l.txt
130,alhic2302,2024-04-12-13-00,25,l,DC,10,25,1000,,0.25,8,305,-10,37.190660156249976,165.9329414062499,18,10,3.6984375,0,0.0,0.0,22.09,18.396875,988.9609375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-13-00-alhic2302-25-l.txt
131,alhic2302,2024-04-12-11-15,25,t,AC,10,25,1000,,0.25,7,305,-10,32.985273437499984,167.25800781249993,18,10,0.215625,0,0.0,0.0,22.09,54.134375000000006,1072.4609375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-11-15-alhic2302-25-t.txt
132,alhic2302,2024-04-12-11-03,25,t,DC,10,25,1000,,0.25,8,305,-10,32.985273437499984,167.25800781249993,18,10,0.215625,0,0.0,0.0,22.09,54.134375000000006,1072.4609375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-11-03-alhic2302-25-t.txt
133,alhic2302,2024-04-12-10-35,26,l,AC,10,25,1000,,0.25,7,305,-10,38.20021093749998,165.33217187499991,18,10,33.385937500000004,0,0.0,0.0,23.2,203.996875,978.309375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-10-35-alhic2302-26-l.txt
134,alhic2302,2024-04-12-10-22,26,l,DC,10,25,1000,,0.25,8,305,-10,38.20021093749998,165.33217187499991,18,10,33.385937500000004,0,0.0,0.0,23.2,203.996875,978.309375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-10-22-alhic2302-26-l.txt
135,alhic2302,2024-04-12-09-39,26,t,AC,10,25,1000,,0.25,8,305,-10,35.16213281249998,172.8653554687499,18,10,27.4921875,0,0.0,0.0,23.2,74.4390625,1020.4953125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-09-39-alhic2302-26-t.txt
136,alhic2302,2024-04-12-09-25,26,t,DC,10,25,1000,,0.25,8,305,-10,35.16213281249998,172.8653554687499,18,10,27.4921875,0,0.0,0.0,23.2,74.4390625,1020.4953125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-09-25-alhic2302-26-t.txt
137,alhic2302,2024-04-12-10-08,27,l,AC,10,25,1000,,0.25,7,305,-10,37.23084374999998,164.37867968749993,18,10,164.00468750000002,0,0.0,0.0,24.28,210.1609375,962.84375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-10-08-alhic2302-27-l.txt
138,alhic2302,2024-04-12-09-56,27,l,DC,10,25,1000,,0.25,8,305,-10,37.23084374999998,164.37867968749993,18,10,164.00468750000002,0,0.0,0.0,24.28,210.1609375,962.84375,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-09-56-alhic2302-27-l.txt
139,alhic2302,2024-04-12-09-13,27,t,AC,10,25,1000,,0.25,7,305,-10,34.88828906249998,168.7909374999999,18,10,100.7390625,0,0.0,0.0,24.28,136.625,844.3203125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-09-13-alhic2302-27-t.txt
140,alhic2302,2024-04-12-09-01,27,t,DC,10,25,1000,,0.25,8,305,-10,34.88828906249998,168.7909374999999,18,10,100.7390625,0,0.0,0.0,24.28,136.625,844.3203125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-09-01-alhic2302-27-t.txt
141,alhic2302,2024-04-12-08-45,28,l,AC,10,25,1000,,0.25,7,305,-10,35.68203906249998,165.1982265624999,18,10,55.35625,0,0.0,0.0,25.07,106.60625,1020.95,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-08-45-alhic2302-28-l.txt
142,alhic2302,2024-04-12-08-31,28,l,DC,10,25,1000,,0.25,8,305,-10,35.68203906249998,165.1982265624999,18,10,55.35625,0,0.0,0.0,25.07,106.60625,1020.95,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-12/2024-04-12-08-31-alhic2302-28-l.txt
143,alhic2302,2024-04-11-16-26,28,t,AC,10,25,1000,,0.25,7,305,-10,31.897835937499988,167.25453515624991,18,10,5.6156250000000005,0,0.0,0.0,25.07,55.0203125,997.35,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-16-26-alhic2302-28-t.txt
144,alhic2302,2024-04-11-16-13,28,t,DC,10,25,1000,,0.25,8,305,-10,31.897835937499988,167.25453515624991,18,10,5.6156250000000005,0,0.0,0.0,25.07,55.0203125,997.35,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-16-13-alhic2302-28-t.txt
145,alhic2302,2024-04-11-16-57,29,l,AC,10,25,1000,,0.25,7,305,-10,39.16164062499998,168.01752734374992,18,10,29.5765625,0,0.0,0.0,26.07,104.09375,899.2062500000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-16-57-alhic2302-29-l.txt
146,alhic2302,2024-04-11-16-45,29,l,DC,10,25,1000,,0.25,8,305,-10,39.16164062499998,168.01752734374992,18,10,29.5765625,0,0.0,0.0,26.07,104.09375,899.2062500000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-16-45-alhic2302-29-l.txt
147,alhic2302,2024-04-11-15-54,29,t,AC,10,25,1000,,0.25,7,305,-10,33.42530859374998,167.0739570312499,18,10,20.278125000000003,0,0.0,0.0,26.07,61.5609375,894.5250000000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-15-54-alhic2302-29-t.txt
148,alhic2302,2024-04-11-15-35,29,t,DC,10,25,1000,,0.25,8,305,-10,33.42530859374998,167.0739570312499,18,10,20.278125000000003,0,0.0,0.0,26.07,61.5609375,894.5250000000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-15-35-alhic2302-29-t.txt
149,alhic2302,2024-04-11-15-16,30,l,AC,10,25,1000,,0.25,7,305,-10,34.06030859374999,165.9329414062499,18,10,50.39375,0,0.0,0.0,27.03,81.559375,957.228125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-15-16-alhic2302-30-l.txt
150,alhic2302,2024-04-11-15-02,30,l,DC,10,25,1000,,0.25,8,305,-10,34.06030859374999,165.9329414062499,18,10,50.39375,0,0.0,0.0,27.03,81.559375,957.228125,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-15-02-alhic2302-30-l.txt
151,alhic2302,2024-04-11-14-20,30,t,AC,10,25,1000,,0.25,7,305,-10,30.595589843749984,165.81189453124992,18,10,77.853125,0,0.0,0.0,27.03,116.3921875,1004.4,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-14-20-alhic2302-30-t.txt
152,alhic2302,2024-04-11-14-08,30,t,DC,10,25,1000,,0.25,8,305,-10,30.595589843749984,165.81189453124992,18,10,77.853125,0,0.0,0.0,27.03,116.3921875,1004.4,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-14-08-alhic2302-30-t.txt
153,alhic2302,2024-04-11-14-49,31,l,AC,10,25,1000,,0.25,7,305,-10,39.26383593749998,164.1787539062499,18,10,69.60625,0,0.0,0.0,28.1,144.1625,896.7515625000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-14-49-alhic2302-31-l.txt
154,alhic2302,2024-04-11-14-37,31,l,DC,10,25,1000,,0.25,8,305,-10,39.26383593749998,164.1787539062499,18,10,69.60625,0,0.0,0.0,28.1,144.1625,896.7515625000001,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-14-37-alhic2302-31-l.txt
155,alhic2302,2024-04-11-13-53,31,t,AC,10,25,1000,,0.25,7,305,-10,35.78919531249998,167.6008085937499,18,10,44.1,0,0.0,0.0,28.1,61.584375,907.01875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-13-53-alhic2302-31-t.txt
156,alhic2302,2024-04-11-13-38,31,t,DC,10,25,1000,,0.25,8,305,-10,35.78919531249998,167.6008085937499,18,10,44.1,0,0.0,0.0,28.1,61.584375,907.01875,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-13-38-alhic2302-31-t.txt
157,alhic2302,2024-04-11-13-26,32,l,AC,10,25,1000,,0.25,7,305,-10,38.05187890624998,164.9476992187499,18,10,98.171875,0,0.0,0.0,28.9,147.09062500000002,817.8640625,22,/Users/Liam/Desktop/UW/ECM/raw_data/2024-04-11/2024-04-11-13-26-alhic2302-32-l.txt
